Unnamed: 0,Unnamed: 0.1,link,usr_name,start_date,BI,tournaments,coef,stakeback,player_part,sell_left,status,item_info,shit,BI_actual,Cashes
2285,12033,https://mttmarket.com/users/5377d9fd0cf2c8120d3d8aa1,fwd2dreams,05.10.2014,1172.22,29,1.17,,35.0,0.0,-520.8,https://mttmarket.com/packets/item/54304f250cf2c31f2c279d24,,915.03,394.23
2286,12034,https://mttmarket.com/users/53f397340cf22953035f52fd,Viator,05.10.2014,250.5,14,1.15,,50.0,0.0,-197.8,https://mttmarket.com/packets/item/542ed3460cf2c31f2c27347c,,197.8,0.0
2287,12035,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,05.10.2014,951.3,29,1.17,,30.0,0.0,-490.99,https://mttmarket.com/packets/item/54301b9d0cf2c31f2c278dc4,,873.1,382.11
2288,12036,https://mttmarket.com/users/53ab16ae0cf2c8120d44e1bd,Macho,05.10.2014,838.5,31,1.17,,33.0,0.0,-92.81,https://mttmarket.com/packets/item/543064630cf2c31f2c27a1e5,,748.06,655.25
2289,12037,https://mttmarket.com/users/53c798740cf25b8ee9716375,Yukozuna,04.10.2014,866.3,36,1.16,,50.0,0.0,2137.5,https://mttmarket.com/packets/item/543005450cf2c31f2c278746,,775.5,2913.0
2290,12038,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,04.10.2014,1749.07,30,1.16,,84.0,0.0,-1504.59,https://mttmarket.com/packets/item/542ea4150cf2c31f2c2726e6,,1608.54,103.95
2291,12039,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,04.10.2014,386.0,14,1.17,,55.0,0.0,-109.66,https://mttmarket.com/packets/item/542ff9990cf2c31f2c27836e,,261.0,151.34
2292,12120,https://mttmarket.com/users/52e064503f00002508df4921,Nau,28.09.2014,1545.0,25,1.18,,40.0,0.0,-369.95,https://mttmarket.com/packets/item/54283b980cf229530370f393,,1146.2,776.25
2293,12121,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,28.09.2014,612.6,21,1.16,,30.0,0.0,-141.5,https://mttmarket.com/packets/item/5425d0120cf2295303702ccb,,0.0,0.0
2294,12122,https://mttmarket.com/users/532dca89520000b75fa9c556,celtic85182,28.09.2014,11.0,1,1.16,,35.0,0.0,-11.0,https://mttmarket.com/packets/item/54281b3e0cf229530370e5a4,,11.0,0.0
2295,12123,https://mttmarket.com/users/530f3eab4700004638dc9e4d,ouch,28.09.2014,955.1,15,1.17,,40.0,0.0,880.1,https://mttmarket.com/packets/item/5425eefc0cf229530370354f,,884.4,1764.5
2296,12124,https://mttmarket.com/users/5332df72520000a4aba9c653,NeverGiveUp,28.09.2014,876.0,22,1.12,,40.0,0.0,-385.92,https://mttmarket.com/packets/item/542607b00cf2295303703af1,,764.0,378.08
2297,12125,https://mttmarket.com/users/532ca3935200008d4da9c533,OtDushi,28.09.2014,684.6,18,1.18,,55.0,0.0,-349.06,https://mttmarket.com/packets/item/542818b40cf229530370e488,,615.7,266.64
2298,12126,https://mttmarket.com/users/530256a1230000af07d7038a,Stazher,28.09.2014,410.8,12,1.17,,31.0,0.0,-291.7,https://mttmarket.com/packets/item/542753620cf229530370a860,,355.8,64.1
2299,12127,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,28.09.2014,1457.0,8,1.16,,57.5,0.0,-1268.0,https://mttmarket.com/packets/item/54245c650cf22953036ef247,,0.0,0.0
2300,12128,https://mttmarket.com/users/530256a1230000af07d7038a,Stazher,28.09.2014,433.0,3,1.17,,87.0,0.0,-151.0,https://mttmarket.com/packets/item/542751180cf229530370a7f3,,433.0,282.0
2301,12129,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,28.09.2014,1541.8,30,1.16,,40.4,0.0,-967.47,https://mttmarket.com/packets/item/542459dd0cf22953036ef12b,,1180.14,212.67
2302,12130,https://mttmarket.com/users/5373fb2c0cf2c8120d3cf225,Aps,28.09.2014,1395.42,41,1.17,,40.0,0.0,-1016.2,https://mttmarket.com/packets/item/542814dc0cf229530370e32a,,1189.66,173.46
2303,12131,https://mttmarket.com/users/532dca89520000b75fa9c556,celtic85182,28.09.2014,372.6,24,1.16,,35.0,0.0,20.51,https://mttmarket.com/packets/item/5427c1d30cf229530370c0d0,,0.0,0.0
2304,12132,https://mttmarket.com/users/52cc31e551000018bfd89635,Mirage,28.09.2014,675.4,18,1.16,,56.0,0.0,145.33,https://mttmarket.com/packets/item/542172eb0cf22953036df7b9,,659.4,804.73
2305,12133,https://mttmarket.com/users/52b32f4b5a00006002eb24df,NikAs,28.09.2014,1609.65,28,1.18,,36.0,0.0,226.17,https://mttmarket.com/packets/item/54272fad0cf2295303709ff9,,1257.35,1483.52
2306,12134,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,28.09.2014,200.3,14,1.15,,20.0,0.0,76.17,https://mttmarket.com/packets/item/542580ff0cf2295303700e66,,200.3,276.47
2307,12135,https://mttmarket.com/users/53cfdb340cf25b8ee973216b,ZheksOWN,28.09.2014,435.0,29,1.15,,30.0,0.0,-220.19,https://mttmarket.com/packets/item/5426a4840cf2295303705c8e,,0.0,0.0
2308,12136,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,28.09.2014,475.0,16,1.17,,55.0,0.0,-144.5,https://mttmarket.com/packets/item/5427f6e30cf229530370d27b,,197.0,52.5
2309,12137,https://mttmarket.com/users/52b58ec63800004311d835ed,KAMSHULER,28.09.2014,1710.9,42,1.17,,55.0,0.0,-1020.07,https://mttmarket.com/packets/item/5426da340cf2295303706d53,,1507.89,487.82
2310,12138,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,28.09.2014,796.3,25,1.17,,25.0,0.0,258.04,https://mttmarket.com/packets/item/542746d50cf229530370a538,,701.3,959.34
2311,12139,https://mttmarket.com/users/53f397340cf22953035f52fd,Viator,28.09.2014,254.5,14,1.15,,50.0,0.0,80.68,https://mttmarket.com/packets/item/54265ae00cf2295303704a65,,207.3,287.98
2312,12220,https://mttmarket.com/users/5377d9fd0cf2c8120d3d8aa1,fwd2dreams,21.09.2014,1175.76,28,1.17,,35.0,0.0,-116.93,https://mttmarket.com/packets/item/541df1ed0cf22953036beafb,,877.6,760.67
2313,12221,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,21.09.2014,222.3,16,1.15,,20.0,0.0,1369.53,https://mttmarket.com/packets/item/541cef350cf22953036b5eb7,,211.8,1581.33
2314,12222,https://mttmarket.com/users/53ab16ae0cf2c8120d44e1bd,Macho,21.09.2014,828.6,28,1.17,,33.0,0.0,265.98,https://mttmarket.com/packets/item/541c1a1d0cf22953036b2202,,771.16,1037.14
2315,12223,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,21.09.2014,796.3,25,1.17,,40.0,0.0,-684.82,https://mttmarket.com/packets/item/541db70d0cf22953036bc055,,755.5,70.68
2316,12224,https://mttmarket.com/users/53f397340cf22953035f52fd,Viator,21.09.2014,254.5,14,1.15,,50.0,0.0,-97.94,https://mttmarket.com/packets/item/541d1f9c0cf22953036b67ec,,195.9,97.96
2317,12225,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,20.09.2014,351.55,36,1.15,,25.0,0.0,-32.49,https://mttmarket.com/packets/item/541cea680cf22953036b5d75,,351.55,319.06
2318,12226,https://mttmarket.com/users/530d8985470000201edc9d7a,Ovcharman,20.09.2014,1024.8,35,1.16,,28.0,0.0,304.27,https://mttmarket.com/packets/item/541c34b90cf22953036b299c,,825.8,1130.07
2319,12227,https://mttmarket.com/users/53cfdb340cf25b8ee973216b,ZheksOWN,20.09.2014,414.8,27,1.15,,30.0,0.0,2052.94,https://mttmarket.com/packets/item/541aab380cf22953036aa6e7,,0.0,0.0
2320,12228,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,20.09.2014,475.0,16,1.17,,55.0,0.0,-20.51,https://mttmarket.com/packets/item/541d65b70cf22953036b850f,,90.5,69.99
2321,12229,https://mttmarket.com/users/53f397340cf22953035f52fd,Viator,20.09.2014,254.9,14,1.15,,50.0,0.0,474.42,https://mttmarket.com/packets/item/541ba5300cf22953036b0394,,216.8,691.22
2322,12230,https://mttmarket.com/users/52e064503f00002508df4921,Nau,19.09.2014,1209.0,28,1.18,,50.0,0.0,-205.4,https://mttmarket.com/packets/item/541c646c0cf22953036b3866,,205.4,0.0
2323,12231,https://mttmarket.com/users/531082eb4700008946dc9eed,Ugin,19.09.2014,571.34,18,1.17,,55.0,0.0,-451.72,https://mttmarket.com/packets/item/541c30b20cf22953036b2892,,451.72,0.0
2324,12232,https://mttmarket.com/users/532dca89520000b75fa9c556,celtic85182,19.09.2014,327.8,21,1.16,,35.0,0.0,-62.69,https://mttmarket.com/packets/item/541c19c60cf22953036b21dc,,294.3,231.61
2325,12233,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,19.09.2014,156.5,11,1.15,,20.0,0.0,493.5,https://mttmarket.com/packets/item/541af36b0cf22953036ad50c,,156.5,650.0
2326,12234,https://mttmarket.com/users/53dbaf830cf2295303592036,Bectolo4,19.09.2014,447.2,27,1.16,,50.0,0.0,-36.78,https://mttmarket.com/packets/item/541b5da40cf22953036af58d,,326.2,289.42
2327,12235,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,19.09.2014,351.92,34,1.15,,25.0,0.0,194.79,https://mttmarket.com/packets/item/541c036a0cf22953036b1a8c,,351.92,546.71
2328,12236,https://mttmarket.com/users/53d7b61a0cf25b8ee974e720,sergeup,19.09.2014,567.3,28,1.16,,30.0,0.0,-46.21,https://mttmarket.com/packets/item/541b842b0cf22953036afd85,,422.55,376.34
2329,12237,https://mttmarket.com/users/530d8985470000201edc9d7a,Ovcharman,19.09.2014,924.8,34,1.16,,28.0,0.0,-609.2,https://mttmarket.com/packets/item/541aecc20cf22953036ace93,,883.5,274.3
2330,12238,https://mttmarket.com/users/5377d9fd0cf2c8120d3d8aa1,fwd2dreams,19.09.2014,1051.54,36,1.17,,40.0,0.0,-401.65,https://mttmarket.com/packets/item/541b88a90cf22953036afe75,,669.32,267.67
2331,12239,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,19.09.2014,475.0,16,1.17,,55.0,0.0,-187.15,https://mttmarket.com/packets/item/541c0ded0cf22953036b1dcb,,353.5,166.35
2332,12340,https://mttmarket.com/users/532ca3935200008d4da9c533,OtDushi,11.09.2014,615.4,16,1.18,,55.0,0.0,-161.29,https://mttmarket.com/packets/item/5411bf8d0cf22953036827ef,,559.95,398.66
2333,12341,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,11.09.2014,147.4,11,1.15,,75.0,0.0,-70.5,https://mttmarket.com/packets/item/541039360cf229530367bb4b,,70.5,0.0
2334,12342,https://mttmarket.com/users/52e064503f00002508df4921,Nau,11.09.2014,1502.0,35,1.18,,50.0,0.0,130.0,https://mttmarket.com/packets/item/5411ba0d0cf2295303682682,,851.0,981.0
2335,12343,https://mttmarket.com/users/52bb78b71c00009500b5f38c,VolanD,11.09.2014,2924.6,22,1.15,,65.0,0.0,-983.71,https://mttmarket.com/packets/item/541118400cf229530367f9fd,,2924.6,1940.89
2336,12344,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,11.09.2014,334.43,33,1.15,,25.0,0.0,-49.93,https://mttmarket.com/packets/item/5410e53a0cf229530367f09e,,334.43,284.5
2337,12345,https://mttmarket.com/users/53d7b61a0cf25b8ee974e720,sergeup,11.09.2014,686.8,34,1.16,,50.0,0.0,-57.4,https://mttmarket.com/packets/item/5410e05c0cf229530367ef0f,,395.3,337.9
2338,12346,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,11.09.2014,475.0,16,1.17,,65.0,0.0,495.83,https://mttmarket.com/packets/item/541185290cf2295303681831,,199.5,695.33
2339,12347,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,11.09.2014,872.0,15,1.16,,40.0,0.0,-439.34,https://mttmarket.com/packets/item/5411685c0cf2295303680f5e,,743.0,303.66
2340,12348,https://mttmarket.com/users/52b32f4b5a00006002eb24df,NikAs,11.09.2014,974.5,17,1.18,,56.0,0.0,-389.04,https://mttmarket.com/packets/item/54113ed50cf2295303680288,,0.0,0.0
2341,12349,https://mttmarket.com/users/53c798740cf25b8ee9716375,Yukozuna,11.09.2014,536.4,26,1.16,,50.0,0.0,-250.4,https://mttmarket.com/packets/item/541109db0cf229530367f762,,472.4,222.0
2342,12350,https://mttmarket.com/users/52b48cb8380000af00d83545,AntonTaranov,10.09.2014,470.08,14,1.17,,72.0,0.0,-352.51,https://mttmarket.com/packets/item/540f8e550cf22953036791fc,,442.98,90.47
2343,12351,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,10.09.2014,140.9,11,1.15,,67.0,0.0,-63.4,https://mttmarket.com/packets/item/540ef1a80cf229530367602a,,63.4,0.0
2344,12352,https://mttmarket.com/users/532ca3935200008d4da9c533,OtDushi,10.09.2014,641.02,17,1.18,,55.0,0.0,-190.79,https://mttmarket.com/packets/item/54106a0f0cf229530367cffb,,585.52,394.73
2345,12353,https://mttmarket.com/users/52bb78b71c00009500b5f38c,VolanD,10.09.2014,1763.6,20,1.15,,85.5,0.0,2792.67,https://mttmarket.com/packets/item/5410448c0cf229530367be93,,1763.6,4556.27
2346,12354,https://mttmarket.com/users/52e064503f00002508df4921,Nau,10.09.2014,1842.0,38,1.18,,50.0,0.0,-1003.58,https://mttmarket.com/packets/item/541040f80cf229530367bd3e,,1164.78,161.2
2347,12355,https://mttmarket.com/users/53dbaf830cf2295303592036,Bectolo4,10.09.2014,302.7,20,1.16,,50.0,0.0,1133.61,https://mttmarket.com/packets/item/540efdd80cf22953036765c2,,248.2,1381.81
2348,12356,https://mttmarket.com/users/530f3eab4700004638dc9e4d,ouch,10.09.2014,867.61,38,1.17,,49.0,0.0,-410.12,https://mttmarket.com/packets/item/541020790cf229530367b479,,755.3,345.18
2349,12357,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,10.09.2014,292.43,30,1.15,,25.0,0.0,1252.0,https://mttmarket.com/packets/item/540f8c830cf2295303679154,,292.43,1544.43
2350,12358,https://mttmarket.com/users/52b32f4b5a00006002eb24df,NikAs,10.09.2014,1598.3,33,1.18,,56.0,0.0,-584.42,https://mttmarket.com/packets/item/540f16530cf2295303676f85,,1233.3,648.88
2351,12359,https://mttmarket.com/users/53d7b61a0cf25b8ee974e720,sergeup,10.09.2014,755.4,39,1.16,,50.0,0.0,-447.61,https://mttmarket.com/packets/item/540fa3560cf2295303679705,,497.8,50.19
2352,12460,https://mttmarket.com/users/53d7b61a0cf25b8ee974e720,sergeup,01.09.2014,364.0,19,1.16,,40.0,0.0,32.96,https://mttmarket.com/packets/item/5404a8060cf22953036407fb,,364.0,396.96
2353,12461,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,01.09.2014,671.35,25,1.16,,30.0,0.0,-394.73,https://mttmarket.com/packets/item/54042ac00cf229530363d8b2,,420.6,25.87
2354,12462,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,01.09.2014,1155.97,18,1.17,,60.0,0.0,-153.93,https://mttmarket.com/packets/item/5403fe630cf229530363bcc8,,651.33,497.4
2355,12463,https://mttmarket.com/users/530f3eab4700004638dc9e4d,ouch,01.09.2014,1024.8,40,1.17,,39.0,0.0,-583.58,https://mttmarket.com/packets/item/54048cac0cf229530364010f,,714.76,131.18
2356,12464,https://mttmarket.com/users/530d8985470000201edc9d7a,Ovcharman,01.09.2014,795.3,38,1.16,,28.0,0.0,492.14,https://mttmarket.com/packets/item/54033b1c0cf2295303638a34,,715.0,1207.14
2357,12465,https://mttmarket.com/users/5373fb2c0cf2c8120d3cf225,Aps,01.09.2014,885.7,28,1.16,,30.0,0.0,20.07,https://mttmarket.com/packets/item/540397d70cf229530363a2b8,,848.05,868.12
2358,12466,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,01.09.2014,486.5,18,1.17,,65.0,0.0,-188.76,https://mttmarket.com/packets/item/5404581e0cf229530363ec0d,,230.0,41.24
2359,12467,https://mttmarket.com/users/5315e9ee2d00005a04ba0b3b,Serik,01.09.2014,668.1,31,1.16,,50.0,0.0,-433.42,https://mttmarket.com/packets/item/5401a4a50cf2295303631b11,,471.1,37.68
2360,12468,https://mttmarket.com/users/53c798740cf25b8ee9716375,Yukozuna,31.08.2014,755.5,30,1.16,,50.0,0.0,1630.8,https://mttmarket.com/packets/item/5401bd9e0cf2295303632143,,552.7,2183.5
2361,12469,https://mttmarket.com/users/5332df72520000a4aba9c653,NeverGiveUp,31.08.2014,696.0,9,1.12,,55.0,0.0,203.79,https://mttmarket.com/packets/item/53fe949e0cf2295303623ebc,,683.5,887.29
2362,12470,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,31.08.2014,692.3,27,1.16,,30.0,0.0,-203.67,https://mttmarket.com/packets/item/5401d0fb0cf22953036326dd,,0.0,0.0
2363,12471,https://mttmarket.com/users/52b48cb8380000af00d83545,AntonTaranov,31.08.2014,1239.76,12,1.17,,45.0,0.0,140.89,https://mttmarket.com/packets/item/53ffa38c0cf2295303629095,,1239.76,1380.65
2364,12472,https://mttmarket.com/users/52cc31e551000018bfd89635,Mirage,31.08.2014,799.4,14,1.16,,47.0,0.0,696.87,https://mttmarket.com/packets/item/53fdbfdc0cf22953036200f2,,783.4,1480.27
2365,12473,https://mttmarket.com/users/52b32f4b5a00006002eb24df,NikAs,31.08.2014,1461.0,30,1.18,,56.0,0.0,-280.58,https://mttmarket.com/packets/item/54019b9b0cf229530363179b,,1082.8,802.22
2366,12474,https://mttmarket.com/users/536e0cf40cf2c15ecd6fe8ea,IGRIK762,31.08.2014,365.46,25,1.15,,20.0,0.0,370.78,https://mttmarket.com/packets/item/54024e150cf22953036348c1,,269.88,640.66
2367,12475,https://mttmarket.com/users/53d7b61a0cf25b8ee974e720,sergeup,31.08.2014,709.4,38,1.16,,40.0,0.0,-189.1,https://mttmarket.com/packets/item/5401cd960cf22953036325e9,,191.6,2.5
2368,12476,https://mttmarket.com/users/5377d9fd0cf2c8120d3d8aa1,fwd2dreams,31.08.2014,1092.36,31,1.17,,30.0,0.0,-585.18,https://mttmarket.com/packets/item/5402774f0cf2295303635231,,725.75,140.57
2369,12477,https://mttmarket.com/users/53cfdb340cf25b8ee973216b,ZheksOWN,31.08.2014,399.75,28,1.15,,30.0,0.0,-266.87,https://mttmarket.com/packets/item/540016790cf229530362b505,,383.1,116.23
2370,12478,https://mttmarket.com/users/537773170cf2c8120d3d7976,KBAHT A3APTA,31.08.2014,839.0,11,1.19,,30.0,0.0,-558.0,https://mttmarket.com/packets/item/540175000cf2295303630c0a,,583.0,25.0
2371,12479,https://mttmarket.com/users/53ab16ae0cf2c8120d44e1bd,Macho,31.08.2014,991.3,39,1.17,,30.0,0.0,-161.11,https://mttmarket.com/packets/item/5400c16b0cf229530362e4e3,,543.6,382.49
2372,12540,https://mttmarket.com/users/5302904e230000510ad703d4,r2r,26.08.2014,1633.61,28,1.18,,55.0,0.0,-715.96,https://mttmarket.com/packets/item/53fc5c050cf229530361956c,,991.7,275.74
2373,12541,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,26.08.2014,109.0,10,1.15,,20.0,0.0,-49.98,https://mttmarket.com/packets/item/53f91fb40cf229530360cdf1,,109.0,59.02
2374,12542,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,26.08.2014,589.25,22,1.16,,30.0,0.0,-161.93,https://mttmarket.com/packets/item/53fb3a830cf2295303614d1e,,446.53,284.6
2375,12543,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,26.08.2014,667.9,24,1.16,,55.0,0.0,-431.54,https://mttmarket.com/packets/item/53fb4daa0cf22953036157ad,,587.8,156.26
2376,12544,https://mttmarket.com/users/5315e9ee2d00005a04ba0b3b,Serik,26.08.2014,698.1,32,1.16,,50.0,0.0,196.33,https://mttmarket.com/packets/item/53f9d9a10cf229530360f598,,618.0,814.33
2377,12545,https://mttmarket.com/users/52b32f4b5a00006002eb24df,NikAs,25.08.2014,1443.2,28,1.18,,55.0,0.0,-455.57,https://mttmarket.com/packets/item/53faf8d90cf229530361376c,,1048.7,593.13
2378,12546,https://mttmarket.com/users/52e064503f00002508df4921,Nau,25.08.2014,1370.5,31,1.18,,50.0,0.0,102.95,https://mttmarket.com/packets/item/53fb49650cf22953036155dd,,1029.05,1132.0
2379,12547,https://mttmarket.com/users/530f3eab4700004638dc9e4d,ouch,25.08.2014,824.7,35,1.17,,39.0,0.0,-165.6,https://mttmarket.com/packets/item/53fb0aef0cf2295303613cb4,,684.1,518.5
2380,12548,https://mttmarket.com/users/530d8985470000201edc9d7a,Ovcharman,25.08.2014,609.3,32,1.16,,40.5,0.0,552.9,https://mttmarket.com/packets/item/53fa54090cf2295303611321,,521.6,1074.5
2381,12549,https://mttmarket.com/users/53d7b61a0cf25b8ee974e720,sergeup,25.08.2014,742.4,39,1.16,,40.0,0.0,-295.96,https://mttmarket.com/packets/item/53f9e2360cf229530360f863,,448.9,152.94
2382,12550,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,25.08.2014,109.0,10,1.15,,20.0,0.0,98.0,https://mttmarket.com/packets/item/53f8b7240cf229530360b417,,109.0,207.0
2383,12551,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,25.08.2014,455.0,19,1.17,,65.0,0.0,690.15,https://mttmarket.com/packets/item/53faffad0cf2295303613960,,174.0,864.15
2384,12552,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,25.08.2014,667.9,24,1.16,,55.0,0.0,-468.17,https://mttmarket.com/packets/item/53fa04a80cf229530361012a,,603.7,135.53
2385,12553,https://mttmarket.com/users/530256a1230000af07d7038a,Stazher,25.08.2014,369.0,13,1.17,,62.0,0.0,232.1,https://mttmarket.com/packets/item/53fabded0cf22953036127bd,,222.0,454.1
2386,12554,https://mttmarket.com/users/531082eb4700008946dc9eed,Ugin,24.08.2014,427.56,12,1.17,,55.0,0.0,-66.48,https://mttmarket.com/packets/item/53f9c67a0cf229530360f049,,375.27,308.79
2387,12555,https://mttmarket.com/users/53c798740cf25b8ee9716375,Yukozuna,24.08.2014,755.5,30,1.16,,50.0,0.0,-282.0,https://mttmarket.com/packets/item/53f711780cf2295303604d93,,604.0,322.0
2388,12556,https://mttmarket.com/users/52e064503f00002508df4921,Nau,24.08.2014,1955.5,25,1.18,,40.0,0.0,-1129.75,https://mttmarket.com/packets/item/53fa08320cf22953036101b8,,1610.75,481.0
2389,12557,https://mttmarket.com/users/5332df72520000a4aba9c653,NeverGiveUp,24.08.2014,696.0,9,1.12,,85.0,0.0,-171.98,https://mttmarket.com/packets/item/53f9ccde0cf229530360f221,,561.9,389.92
2390,12558,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,24.08.2014,657.8,26,1.16,,30.0,0.0,-201.4,https://mttmarket.com/packets/item/53f6dc120cf2295303603da7,,398.8,197.4
2391,12559,https://mttmarket.com/users/52b48cb8380000af00d83545,AntonTaranov,24.08.2014,1059.76,11,1.17,,83.0,0.0,133.04,https://mttmarket.com/packets/item/53f8c8f00cf229530360b8ca,,1004.56,1137.6
2392,12640,https://mttmarket.com/users/5302904e230000510ad703d4,r2r,18.08.2014,1659.61,29,1.18,,55.0,0.0,119.7,https://mttmarket.com/packets/item/53f1b2d60cf22953035ed3ee,,0.0,0.0
2393,12641,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,18.08.2014,667.9,24,1.16,,25.0,0.0,3911.54,https://mttmarket.com/packets/item/53ef87fb0cf22953035e53e7,,587.8,4499.34
2394,12642,https://mttmarket.com/users/537b32d00cf2c8120d3e0cbf,drunkym0nkey,18.08.2014,230.33,20,1.15,,20.0,0.0,-158.84,https://mttmarket.com/packets/item/53f0b0e10cf22953035e976c,,215.03,56.19
2395,12643,https://mttmarket.com/users/53c798740cf25b8ee9716375,Yukozuna,17.08.2014,755.5,30,1.16,,50.0,0.0,483.3,https://mttmarket.com/packets/item/53eee4420cf22953035e26e7,,599.7,1083.0
2396,12644,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,17.08.2014,1324.0,8,1.17,,68.5,0.0,-1011.0,https://mttmarket.com/packets/item/53efb99d0cf22953035e5e79,,1011.0,0.0
2397,12645,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,17.08.2014,1444.5,26,1.17,,64.0,0.0,-326.93,https://mttmarket.com/packets/item/53efb9d70cf22953035e5e8c,,365.6,38.67
2398,12646,https://mttmarket.com/users/531082eb4700008946dc9eed,Ugin,17.08.2014,408.76,10,1.17,,55.0,0.0,-288.73,https://mttmarket.com/packets/item/53f07ba90cf22953035e8a6e,,338.76,50.03
2399,12647,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,17.08.2014,584.3,25,1.16,,30.0,0.0,353.71,https://mttmarket.com/packets/item/53f057af0cf22953035e8149,,379.3,733.01
2400,12648,https://mttmarket.com/users/530256a1230000af07d7038a,Stazher,17.08.2014,748.5,17,1.17,,62.0,0.0,-249.7,https://mttmarket.com/packets/item/53f095e20cf22953035e8fcb,,540.0,290.3
2401,12649,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,17.08.2014,635.0,1,1.16,,92.5,0.0,-635.0,https://mttmarket.com/packets/item/53f06c2f0cf22953035e85b6,,635.0,0.0
2402,12650,https://mttmarket.com/users/532ca3935200008d4da9c533,OtDushi,17.08.2014,803.03,21,1.18,,55.0,0.0,751.74,https://mttmarket.com/packets/item/53f0a0ff0cf22953035e92b3,,754.52,1506.26
2403,12651,https://mttmarket.com/users/52bb78b71c00009500b5f38c,VolanD,17.08.2014,2436.83,19,1.15,,44.0,0.0,-443.06,https://mttmarket.com/packets/item/53efac010cf22953035e5bc5,,2436.83,1993.77
2404,12652,https://mttmarket.com/users/52b32f4b5a00006002eb24df,NikAs,17.08.2014,1815.2,28,1.18,,57.0,0.0,-547.35,https://mttmarket.com/packets/item/53efb9d60cf22953035e5e87,,1182.6,635.25
2405,12653,https://mttmarket.com/users/533436bd52000058c1a9c6b7,arecibo_eye,17.08.2014,441.7,24,1.16,,50.0,0.0,-224.04,https://mttmarket.com/packets/item/53effbb40cf22953035e6b39,,332.1,108.06
2406,12654,https://mttmarket.com/users/53cfdb340cf25b8ee973216b,ZheksOWN,17.08.2014,411.15,29,1.15,,30.0,0.0,135.06,https://mttmarket.com/packets/item/53ee3f140cf22953035e05bb,,349.5,484.56
2407,12655,https://mttmarket.com/users/536e0cf40cf2c15ecd6fe8ea,IGRIK762,17.08.2014,289.25,32,1.15,,20.0,0.0,-50.61,https://mttmarket.com/packets/item/53ef5ef40cf22953035e477c,,194.6,143.99
2408,12656,https://mttmarket.com/users/5377d9fd0cf2c8120d3d8aa1,fwd2dreams,17.08.2014,790.26,27,1.17,,30.0,0.0,-315.75,https://mttmarket.com/packets/item/53ee82ea0cf22953035e16bd,,415.34,99.59
2409,12657,https://mttmarket.com/users/537773170cf2c8120d3d7976,KBAHT A3APTA,17.08.2014,721.0,10,1.19,,30.0,0.0,-204.0,https://mttmarket.com/packets/item/53ef78e00cf22953035e4fbb,,606.0,402.0
2410,12658,https://mttmarket.com/users/53ab16ae0cf2c8120d44e1bd,Macho,17.08.2014,965.3,38,1.17,,30.0,0.0,1232.27,https://mttmarket.com/packets/item/53eb9db10cf22953035d48d5,,713.1,1945.37
